,name_x,brand_x,name_y,brand_y
46455,769097茶樹莊園濃縮酵素洗衣精補充,Other,769097茶樹莊園濃縮酵素洗衣精補充,上山採藥tsaio
46458,w店skii深層淨透潔顏油,Other,w店skii深層淨透潔顏油,Other
46462,水之印全能5d精油緊緻彈力霜90g,Other,水之印全能5d精油緊緻彈力霜90g,植村秀shuuemura
46466,goon大王紙尿布境內版敏感肌系列黏貼型s50片x4包,Other,goon大王紙尿布境內版敏感肌系列黏貼型s50片x4包,Other
46485,好奇純水嬰兒濕巾限定版,Other,好奇純水嬰兒濕巾限定版,Other
46493,福利品alga9plus手持無線吸塵器福利品a9pbeddemo,Other,福利品alga9plus手持無線吸塵器福利品a9pbeddemo,Other
46495,solone指甲油多色可選蝦皮直送現貨,Other,solone指甲油多色可選蝦皮直送現貨,DUCATO
46497,新萃pv無穀全齡貓鮭魚餐超級食物66lb,Other,新萃pv無穀全齡貓鮭魚餐超級食物66lb,萃樂口
46508,a1barley冰,Other,a1barley冰,Other
46510,4013718022512herbacin德國小甘菊臉部肌膚潔顏慕斯100g,Other,4013718022512herbacin德國小甘菊臉部肌膚潔顏慕斯100g,法國najel
46515,極淨適茶樹精油抗菌柔嫩護手霜清新綠茶抗菌護手霜我的心機,Other,極淨適茶樹精油抗菌柔嫩護手霜清新綠茶抗菌護手霜我的心機,清淨海
46527,2p山型抗菌牙刷,Other,2p山型抗菌牙刷,3M
46533,swlakme萊肯新包裝矯色洗髮精矯色髮泥出色深度特殊髮色漂後髮冷色系矯色去黃,Other,swlakme萊肯新包裝矯色洗髮精矯色髮泥出色深度特殊髮色漂後髮冷色系矯色去黃,巴黎萊雅l'orealparis
46539,w店md秘密花園護手霜禮盒,Other,w店md秘密花園護手霜禮盒,HealthLife
46542,microsoft微軟sculpt人體工學鍵鼠組,Other,microsoft微軟sculpt人體工學鍵鼠組,Other
46544,悠活原力高濃度蔓越莓私密益生菌植物膠囊x3盒30粒盒,Other,悠活原力高濃度蔓越莓私密益生菌植物膠囊x3盒30粒盒,Other
46546,skii肌活能量活膚霜80g,Other,skii肌活能量活膚霜80g,Other
46550,0760129涵沛高係數抗uv防曬棒spf5020g2支,Other,0760129涵沛高係數抗uv防曬棒spf5020g2支,Other
46551,曼思水性可剝指甲油極光ms1797ml,Other,曼思水性可剝指甲油極光ms1797ml,KIEHL'S 契爾氏
46562,健生舒孕葉酸250顆,Other,健生舒孕葉酸250顆,Other
46568,innisfree濟州櫻花三步驟亮顏組櫻花霜50ml水凝霜20ml潔顏30g,Other,innisfree濟州櫻花三步驟亮顏組櫻花霜50ml水凝霜20ml潔顏30g,Other
46570,winixaapu300空氣清淨機型號aapu300jvt,Other,winixaapu300空氣清淨機型號aapu300jvt,WINMAX
46574,takashima高島超手感4d按摩槍筋膜槍m1500,Other,takashima高島超手感4d按摩槍筋膜槍m1500,山崎yamasaki
46580,nanox奈米樂超濃縮抗菌洗衣精補充包900g,Other,nanox奈米樂超濃縮抗菌洗衣精補充包900g,日本獅王lion
46581,悠活原力悠活維生素c鐵口含錠水蜜桃玫瑰口味28錠包,Other,悠活原力悠活維生素c鐵口含錠水蜜桃玫瑰口味28錠包,Other
46587,7888cl3棉外套極度乾燥霧面拉鍊素色梭織布縮口連帽男版棉質外套superdry,Other,7888cl3棉外套極度乾燥霧面拉鍊素色梭織布縮口連帽男版棉質外套superdry,Other
46592,peripera極緻空氣感霧面唇釉32色任選,Other,peripera極緻空氣感霧面唇釉32色任選,聖羅蘭ysl
46595,杜蕾斯飆風碼衛生套6入裝,Other,杜蕾斯飆風碼衛生套6入裝,ettusais 艾杜紗
46601,髮職人藍風鈴沐浴膠,Other,髮職人藍風鈴沐浴膠,髮旺旺
46617,石二鍋沙茶醬240g,Other,石二鍋沙茶醬240g,Other
46623,colourfancier鏡面光感指甲油西柚磚紅12mlch09,Other,colourfancier鏡面光感指甲油西柚磚紅12mlch09,COLOR CLUB
46627,traveler旅行者新春價男款goretex防水外套212tr10193防水外套goretex,Other,traveler旅行者新春價男款goretex防水外套212tr10193防水外套goretex,Other
46635,棉床本舖青花瓷100精梳棉床包枕套組床包被套組兩用被套組台灣製規格可選,Other,棉床本舖青花瓷100精梳棉床包枕套組床包被套組兩用被套組台灣製規格可選,Other
46646,火星計畫boostermini2肌肉放鬆迷你強力筋膜槍按摩槍情人節送禮力道最強保固最好,Other,火星計畫boostermini2肌肉放鬆迷你強力筋膜槍按摩槍情人節送禮力道最強保固最好,Other
46652,購物節下殺植村秀極保濕輕感防護乳1ml體驗片春秋閣國際美妝透色粉色膚色紫色,Other,購物節下殺植村秀極保濕輕感防護乳1ml體驗片春秋閣國際美妝透色粉色膚色紫色,資生堂shiseido
46657,konad橄欖輕盈潤白護手霜50ml,Other,konad橄欖輕盈潤白護手霜50ml,Other
46683,hausbrandt義式咖啡豆500g,Other,hausbrandt義式咖啡豆500g,Other
46685,100天免費試睡famo法摩雙層獨立筒床墊抗菌防靜電乳膠記憶膠3d透氣雙人加大6尺100天試睡,Other,100天免費試睡famo法摩雙層獨立筒床墊抗菌防靜電乳膠記憶膠3d透氣雙人加大6尺100天試睡,雲米
46705,絲薇諾mit搖粒絨帕比狗狗粉色雙人加大床包被套組,Other,絲薇諾mit搖粒絨帕比狗狗粉色雙人加大床包被套組,絲易康
46710,白蘭洗衣精補充包蘆薈親膚16kg,Other,白蘭洗衣精補充包蘆薈親膚16kg,極淨
46714,安怡anlene關鍵高鈣奶粉15kg愛買,Other,安怡anlene關鍵高鈣奶粉15kg愛買,Other
46715,愛康超透氣衛生棉夜用加長型33cm6片深藍,Other,愛康超透氣衛生棉夜用加長型33cm6片深藍,愛康
46721,小倩小舖舒澡沐浴乳750ml,Other,小倩小舖舒澡沐浴乳750ml,澡享
46746,bronson博爾生高單位維他命c玫塊果緩釋型100顆瓶,Other,bronson博爾生高單位維他命c玫塊果緩釋型100顆瓶,GOLD SUITE
46770,藍色控油潔面露,Other,藍色控油潔面露,KIEHL'S 契爾氏
46779,huggies好奇迪士尼限定超厚倍柔濕巾純淨無香64抽x3包串,Other,huggies好奇迪士尼限定超厚倍柔濕巾純淨無香64抽x3包串,Other
46783,soatly原味燕麥奶1000ml,Other,soatly原味燕麥奶1000ml,Other
46790,羽恩小舖現貨毛寶全效抗菌強淨柔軟洗衣精3000g,Other,羽恩小舖現貨毛寶全效抗菌強淨柔軟洗衣精3000g,Other
46791,毛孩王新萃pv單一肉種系列無穀全齡貓雞肉餐鮭魚餐1lb貓飼料貓糧無穀配方無穀貓無穀配方,Other,毛孩王新萃pv單一肉種系列無穀全齡貓雞肉餐鮭魚餐1lb貓飼料貓糧無穀配方無穀貓無穀配方,聖萊西seeds
46797,統一木瓜牛乳478ml3組478ml3盒組,Other,統一木瓜牛乳478ml3組478ml3盒組,Other
46808,韓國kmomzerodust頂級幼兒洗衣精1000ml肥皂香,Other,韓國kmomzerodust頂級幼兒洗衣精1000ml肥皂香,Other
46813,免運美國雞湯貓飼料綜合賣場經典系列低敏心靈雞湯無穀天然糧wdj推薦chickensoup,Other,免運美國雞湯貓飼料綜合賣場經典系列低敏心靈雞湯無穀天然糧wdj推薦chickensoup,Other
46834,好奇濕巾純水薄型100抽3箱6,Other,好奇濕巾純水薄型100抽3箱6,Other
46849,米粒森clio氣墊霧面光感無暇氣墊粉餅killcoverxpcilo氣墊保濕氣墊一殼兩蕊,Other,米粒森clio氣墊霧面光感無暇氣墊粉餅killcoverxpcilo氣墊保濕氣墊一殼兩蕊,ZENN.TH 茲恩
46850,venice抗菌防蹣釋壓12cm記憶床墊單人35尺,Other,venice抗菌防蹣釋壓12cm記憶床墊單人35尺,Other
46881,eglips極細粉裸妝肌粉餅9g美妝部落客達人pony推薦熱銷款回購率超高4色,Other,eglips極細粉裸妝肌粉餅9g美妝部落客達人pony推薦熱銷款回購率超高4色,Other
46892,德國medisana隨身冷熱震動按摩槍rg220兩色可選,Other,德國medisana隨身冷熱震動按摩槍rg220兩色可選,Other
46905,香檸蜜柚冷萃咖啡20220210mcoshksi,Other,香檸蜜柚冷萃咖啡20220210mcoshksi,星巴克starbucks
46913,esnie胺基酸極淨控油香水洗髮精恬雅茉莉750ml,Other,esnie胺基酸極淨控油香水洗髮精恬雅茉莉750ml,Other
46926,超值下殺northern北方直立式陶瓷遙控電暖器ptc868trb網,Other,超值下殺northern北方直立式陶瓷遙控電暖器ptc868trb網,台灣三洋sanlux
46929,e沃野速效潔牙骨蝦紅素雞肉長,Other,e沃野速效潔牙骨蝦紅素雞肉長,Other
46936,microban抗菌床墊雙,Other,microban抗菌床墊雙,Other
46940,好奇祼感紙尿褲l,Other,好奇祼感紙尿褲l,Other
46969,lalune裸睡親膚絲滑天絲床包枕套組單雙大均一價粉嫩風鈴雙人,Other,lalune裸睡親膚絲滑天絲床包枕套組單雙大均一價粉嫩風鈴雙人,Other
46975,diormissdior玫瑰護手霜50ml小婷子美妝,Other,diormissdior玫瑰護手霜50ml小婷子美妝,TISS
46979,翔仔居家100精梳棉床包被套組薄單人雙人加大特大多款任選純棉ikea床包被套,Other,翔仔居家100精梳棉床包被套組薄單人雙人加大特大多款任選純棉ikea床包被套,Other
46987,imew01玻尿酸保濕導入精華2ml,Other,imew01玻尿酸保濕導入精華2ml,Other
46988,jbedtime台灣製單人二件式特級純棉床包組恐龍樂園,Other,jbedtime台灣製單人二件式特級純棉床包組恐龍樂園,Other
46998,現貨免運pampers幫寶適增量一級幫尿布日本境內版,Other,現貨免運pampers幫寶適增量一級幫尿布日本境內版,Other
47000,1w店massey水洗電動刮鬍刀,Other,1w店massey水洗電動刮鬍刀,Other
47001,fitbitluxe智慧手環,Other,fitbitluxe智慧手環,Other
47003,slim奢華型銀離子抗菌羊毛乳膠獨立筒床墊單人加大35尺,Other,slim奢華型銀離子抗菌羊毛乳膠獨立筒床墊單人加大35尺,Other
47013,香水花園香水沐浴乳英國梨小蒼蘭藍風鈴粉紅甜心1000ml香氛台灣dtstore0518115,Other,香水花園香水沐浴乳英國梨小蒼蘭藍風鈴粉紅甜心1000ml香氛台灣dtstore0518115,Other
47025,野人舒食momo獨家舒肥雞胸牛排18包組,Other,野人舒食momo獨家舒肥雞胸牛排18包組,Other
47029,14001368327德國百靈oralbpro13d電動牙刷藍,Other,14001368327德國百靈oralbpro13d電動牙刷藍,我的心機
47033,現貨預購diordiorskinnudeluminizer打亮餅輕透光燦蜜粉餅pinkglow,Other,現貨預購diordiorskinnudeluminizer打亮餅輕透光燦蜜粉餅pinkglow,Other
47040,durex杜蕾斯飆風碼保險套3入x3盒,Other,durex杜蕾斯飆風碼保險套3入x3盒,Other
47047,atima43型低藍光顯示器43atvf243atvf2無視訊盒,Other,atima43型低藍光顯示器43atvf243atvf2無視訊盒,國際牌 panasonic
47050,微軟時尚滑鼠薄荷綠,Other,微軟時尚滑鼠薄荷綠,Other
47053,水之印高機能平衡保濕化妝水200ml清爽,Other,水之印高機能平衡保濕化妝水200ml清爽,Other
47059,日本幫寶適一級幫拉拉褲,Other,日本幫寶適一級幫拉拉褲,Other
47073,marvis薄荷牙膏85ml甘草黑色亮白銀色茉莉紫色海洋薄荷經典薄荷日本必買日本樂天熱銷top日本樂天熱銷,Other,marvis薄荷牙膏85ml甘草黑色亮白銀色茉莉紫色海洋薄荷經典薄荷日本必買日本樂天熱銷top日本樂天熱銷,Other
47081,terra沃特曼2463wpv24型pls超廣角抗藍光螢幕3年保可旋轉,Other,terra沃特曼2463wpv24型pls超廣角抗藍光螢幕3年保可旋轉,Other
47084,durex杜蕾斯超薄型保險套12入,Other,durex杜蕾斯超薄型保險套12入,Other
47088,campingbarridgemonkey方形煮水壺11公升,Other,campingbarridgemonkey方形煮水壺11公升,Other
47135,雲摩爾xs香菸銀,Other,雲摩爾xs香菸銀,馬爾斯
47153,ikuk保溫杯兩入組,Other,ikuk保溫杯兩入組,KANGOL
47173,親親植萃香氛護手霜禮盒,Other,親親植萃香氛護手霜禮盒,Other
47186,整b0210雪碧4件75元,Other,整b0210雪碧4件75元,Other
47193,匯豐是拉差香甜辣椒醬481g,Other,匯豐是拉差香甜辣椒醬481g,曾拌麵
47206,杜蕾斯螺紋裝衛生套12入12入,Other,杜蕾斯螺紋裝衛生套12入12入,ettusais 艾杜紗
47207,catkin卡婷松間渡9色眼影盤c03秋月,Other,catkin卡婷松間渡9色眼影盤c03秋月,Other
47208,代收代付艾其肯厚食大份量鮮嫩舒肥雞胸肉20入組免運直出,Other,代收代付艾其肯厚食大份量鮮嫩舒肥雞胸肉20入組免運直出,艾肯aiken
47221,lepichet清新水漾鼠尾海鹽洗髮精500ml,Other,lepichet清新水漾鼠尾海鹽洗髮精500ml,Other
47223,566香水能量洗髮露白麝香510g,Other,566香水能量洗髮露白麝香510g,水平衡hydrobalance
47224,hola迪士尼系列粉萌季天絲床包兩用被組奇奇蒂蒂雙人,Other,hola迪士尼系列粉萌季天絲床包兩用被組奇奇蒂蒂雙人,Other
47226,colourfancier指甲油象牙棕灰12ml,Other,colourfancier指甲油象牙棕灰12ml,COLOR CLUB
47227,愛心認購幫寶適清新幫拉拉褲1包捐贈至德蘭啟智中心蝦皮公益購買者本人不會收到商品0208,Other,愛心認購幫寶適清新幫拉拉褲1包捐贈至德蘭啟智中心蝦皮公益購買者本人不會收到商品0208,Other
47245,德國wmf不沾平底鍋28cm直徑29x深52cm含手柄長475cm,Other,德國wmf不沾平底鍋28cm直徑29x深52cm含手柄長475cm,Other
47253,蔓尼男士抗痘洗面乳200g,Other,蔓尼男士抗痘洗面乳200g,Other
47257,abonne牛奶亮白身體乳500ml,Other,abonne牛奶亮白身體乳500ml,Other
47259,好奇尿布雲柔乾爽紙尿褲l54箱4,Other,好奇尿布雲柔乾爽紙尿褲l54箱4,Other
47273,hadalabo肌研極潤健康深層清潔調理洗面乳100g,Other,hadalabo肌研極潤健康深層清潔調理洗面乳100g,Other
47277,藍山咖啡can240,Other,藍山咖啡can240,Other
47293,tokyuhands台隆手創館honeysilky蜂蜜閃耀絲滑洗髮精10440ml,Other,tokyuhands台隆手創館honeysilky蜂蜜閃耀絲滑洗髮精10440ml,Other
47294,missbakingcacaobarry可可巴芮小脆片可可巴瑞25kg原裝,Other,missbakingcacaobarry可可巴芮小脆片可可巴瑞25kg原裝,Other
47297,grandmamaes梅亞奶奶全齡貓室內成貓高齡體重控制低敏無穀糧300g貓飼料貓乾糧無穀貓糧,Other,grandmamaes梅亞奶奶全齡貓室內成貓高齡體重控制低敏無穀糧300g貓飼料貓乾糧無穀貓糧,聖萊西seeds
47314,睡夢精靈巴黎戀人銀離子抗菌透氣獨立筒床墊單人加大35尺,Other,睡夢精靈巴黎戀人銀離子抗菌透氣獨立筒床墊單人加大35尺,Other
47317,代收代付送無線滑鼠微軟microsoftwindows10中文家用版盒裝內附us,Other,代收代付送無線滑鼠微軟microsoftwindows10中文家用版盒裝內附us,Other
47333,mammut長毛象qdlogoprintlongsleevetshirtafmen快乾logo長袖t恤黑色prt3男款101601030,Other,mammut長毛象qdlogoprintlongsleevetshirtafmen快乾logo長袖t恤黑色prt3男款101601030,Other
47351,566香水能量洗髮露12件組510gx1髮膜180gx2幸運加氛白麝香巴黎小香風耐斯,Other,566香水能量洗髮露12件組510gx1髮膜180gx2幸運加氛白麝香巴黎小香風耐斯,水平衡hydrobalance
47353,pureburg適用正負零00xjcy010xjca020xjcb021xjfy010無線吸塵器副廠集塵濾網心耗材,Other,pureburg適用正負零00xjcy010xjca020xjcb021xjfy010無線吸塵器副廠集塵濾網心耗材,Other
47360,nude純淨瑜伽墊顏色任選6mm台灣製瑜伽彼拉提斯運動鋪墊,Other,nude純淨瑜伽墊顏色任選6mm台灣製瑜伽彼拉提斯運動鋪墊,Other
47365,oclean歐可林z1雅緻版app智能音波電動牙刷粉,Other,oclean歐可林z1雅緻版app智能音波電動牙刷粉,華碩 ASUS
47372,ishur伊舒爾贈防水洗衣籃素色法蘭絨床包枕套組or兩用毯被一件單人雙人加大均一價多款任選,Other,ishur伊舒爾贈防水洗衣籃素色法蘭絨床包枕套組or兩用毯被一件單人雙人加大均一價多款任選,Other
47374,大華特級純釀造醬油305ml,Other,大華特級純釀造醬油305ml,新味
47378,妙而舒瞬吸舒爽紙尿褲l72片,Other,妙而舒瞬吸舒爽紙尿褲l72片,Other
47388,honey蜂蜜亮澤修護洗髮乳440ml,Other,honey蜂蜜亮澤修護洗髮乳440ml,Other
47409,韓國fancyu春櫻擴香瓶,Other,韓國fancyu春櫻擴香瓶,藤蔓擴香氛 fancy
47411,櫻桃小丸子母嬰新生禮箱寵愛禮含嬰兒紙尿褲sm尺寸各一包好眠褲及80抽濕巾各1包網,Other,櫻桃小丸子母嬰新生禮箱寵愛禮含嬰兒紙尿褲sm尺寸各一包好眠褲及80抽濕巾各1包網,Other
47418,特濃鮮乳全脂,Other,特濃鮮乳全脂,味全
47422,lemonsolo軟式硅藻土速乾吸水地墊1入lmv110長方粉金石紋,Other,lemonsolo軟式硅藻土速乾吸水地墊1入lmv110長方粉金石紋,Other
47439,700541髮職人植萃黑莓月桂葉沐浴膠,Other,700541髮職人植萃黑莓月桂葉沐浴膠,牛乳石鹼
47440,鮮乳坊豐樂鮮乳,Other,鮮乳坊豐樂鮮乳,豐新鮮
47445,110653306he7hppaviliongaming15dk2801tx黑144hz,Other,110653306he7hppaviliongaming15dk2801tx黑144hz,Other
47446,trilogy奇境野生袋鼠羊肺凍乾無穀全貓糧300g凍乾飼料,Other,trilogy奇境野生袋鼠羊肺凍乾無穀全貓糧300g凍乾飼料,Other
47458,新larose玫瑰冰心涼菸,Other,新larose玫瑰冰心涼菸,Other
47477,好厝邊日本花王kao預防牙周殺菌pureora草本薄荷系列牙膏115g,Other,好厝邊日本花王kao預防牙周殺菌pureora草本薄荷系列牙膏115g,Parodontax 牙周適
47479,alcon愛爾康甘霖100潤濕液8ml保存期限20236以後,Other,alcon愛爾康甘霖100潤濕液8ml保存期限20236以後,Other
47504,easylife伊德爾11l02秒瞬熱蒸氣烤箱wk560烘焙小烤箱,Other,easylife伊德爾11l02秒瞬熱蒸氣烤箱wk560烘焙小烤箱,Other
47508,原廠公司貨正品保證韓國cosrxinc公司出品蜂膠亮顏化妝水95覆膜酵母96蝸牛修護精華化妝水,Other,原廠公司貨正品保證韓國cosrxinc公司出品蜂膠亮顏化妝水95覆膜酵母96蝸牛修護精華化妝水,Other
47513,高仰三有機蕃茄醬,Other,高仰三有機蕃茄醬,瑞春
47538,fundodai壽喜燒醬,Other,fundodai壽喜燒醬,Other
47543,alai寢飾工場台灣製舒柔棉兩用被床包組單人雙人加大均一價多款任選,Other,alai寢飾工場台灣製舒柔棉兩用被床包組單人雙人加大均一價多款任選,Other
47553,ihomi60支100天絲四件式床包被套組多款任選雙人,Other,ihomi60支100天絲四件式床包被套組多款任選雙人,Other
47573,montagut夢特嬌100精梳純棉三件式床包組多款任選雙人加大均一價,Other,montagut夢特嬌100精梳純棉三件式床包組多款任選雙人加大均一價,Other
