,name,brand,momo,shopee
56608,日本mentholatum濃厚高保濕護手霜70g,Other,None,MENTHOLATUM 曼秀雷敦
56625,法瑪仕t果萃代謝調理水190ml,Other,None,
56666,koni小型簡約電磁爐加熱快煮茶器電熱爐,Other,None,
56720,母傳原味優格,Other,None,TOMA-PRO 優格
56761,n011601412polar普樂08l不鏽鋼快煮壺藍pl1739,Other,None,TAIGA 大河
56769,equalnelly尼力dusa亮澤保濕精油洗髮精2000ml四款任選甜麝香清涼神秘琥珀罌粟花檸檬薑,Other,None,
56779,好厝邊德國sebamed施巴潔面皂潔顏皂洗面皂ph55溫和橄欖肥皂150g14934,Other,None,sebamed 施巴
56810,好厝邊韓國coreana高麗雅娜極保濕安瓶精華護手霜50ml清新花香,Other,None,Coreana
56874,代收代付韓國median93強效淨白去垢牙膏120g4款可選小三美日升級版,Other,None,Combi 康貝
56904,韓國abby雙頭眼影刷,Other,None,SIGMA
56920,香檸蜜柚冷萃咖啡20220205b8kib248,Other,None,OKLAO SPECIALTY COFFEE 歐客佬精品咖啡農場
56927,噶瑪蘭ginsoda烏龍蘇打調酒,Other,None,
56948,美安獨家卡通硅藻泥軟地墊3入,Other,None,
56984,acana愛肯拿挑嘴幼犬雞肉蔬果幼犬飼料成犬飼料高齡犬飼料犬用飼料寵物飼料狗狗飼料狗飼料犬糧,Other,None,ACANA
57003,多用途露營中毒本鋪campingmoon柯曼不鏽鋼圍爐桌含中間三塊桌板,Other,None,
57029,topration美式優選topration美式優選犬用低敏火雞肉羊肉良好體態配方25kg寵物狗飼料,Other,None,ACANA
57050,0250125汪jd佐登龍血護手霜30ml條1條詳細內容如商品描述,Other,None,
57058,2021最新日本kracie葵緹亞lamellance高保濕沐浴露480ml另有補充包360ml滋潤,Other,None,Kracie 葵緹亞
57211,juliart覺亞深層抗屑胺基酸洗髮精洗髮精容量1000ml瓶專櫃貨角質淨化液控油希沛絲養髮止癢,Other,None,juliArt 覺亞
57275,蝦皮優惠精選原萃綠茶玉露錫蘭紅茶日式綠茶烏龍茶文山包種鐵觀音日式焙茶無糖無香料,Other,None,原萃
57352,台灣現貨電子發票日光生活x340神奇去污洗衣球五入實心洗衣球去污洗衣球多彩洗衣球防纏繞,Other,None,
57360,nov娜芙防曬隔離霜spf35pa30g日本原裝中文標公司貨去除盒外批號,Other,None,NOV 娜芙
57392,drrin耐熱三格玻璃保鮮盒105l長型22x149x64cmk1050,Other,None,Snapware
57430,biogaia益生菌出生即可用歐美藥局直供,Other,None,BioGaia
57481,萬倍富2館mrbone無穀多效潔牙骨雙刷頭造型袋裝95g360g草莓蔓越莓牛奶鈣綠茶薄荷蜂,Other,None,
57494,oatly最好喝的燕麥奶咖啡師巧克力原味蝦皮直送現貨,Other,None,OATLY 歐特力
57544,蒂芬妮亞淨透肌超綿感洗面乳100g,Other,None,divinia 蒂芬妮亞
57564,美國進口coast海洋清新沐浴露532ml,Other,None,Coast
57627,wewe小舖現貨e發票日本itoh井藤膠原蛋白玻尿酸粉鐵葉酸30包入,Other,None,
57647,caliphil床包被組,Other,None,Caliphil 佳麗惠
57684,enblanc韓國極柔純水厚濕紙巾團購價現貨韓國人氣第一品牌台灣總代理公司正品正式報關進口商品檢驗合格,Other,None,enblanc
57702,海霸王沙茶醬,Other,None,
57807,現貨日本原裝正品kintodayofftumbler超輕量保冷保溫手提保溫瓶500ml,Other,None,KINTO
57813,活力日膳貓罐雞肉415gvd1001,Other,None,SEEDS 惜時
57847,hiimice哈囉麥斯ai智慧語音無線滑鼠紳士灰,Other,None,hii 愛游
57871,幫寶適新款升級五星一級幫日本境內增量版紙尿褲褲型mxlx3包箱廠商直送,Other,None,Pampers 幫寶適
57910,力韋厚磅銀星寶石紅包袋20入紅麒麟,Other,None,
57961,misyaber持色珠光水潤唇膏豆沙色口紅亮粉珠光持色持久滋潤口紅不掉色口紅不沾杯口紅裸色蜜絲雅柏,Other,None,Misyaber 蜜絲雅柏
57978,vic美眉防水眼眉兩用筆no517韓系黑色兩入超值組,Other,None,
57997,ayllonadidas男版手臂三線文字款深藍色短tee現貨,Other,None,Adidas 愛迪達
58018,110007306bl6asusfx516pm0201a11370h2k御鐵灰無包,Other,None,DnH Loft Design 電火
58093,香料保鮮專用旋轉保鮮盒真空款3種尺寸可選ankomn台灣製造真空專利技術a282,Other,None,ANKOMN
58105,ishock風雲快手鍵盤滑鼠組,Other,None,
58171,美國寢之堡極細纖維組合包床包枕套2入送寢具專用洗衣袋,Other,None,PROTECT-A-BED 寢之堡
58182,愛康超透氣衛生棉日用型4,Other,None,icon 愛康
58235,心樸鮮乳946ml,Other,None,正心堂
58359,無微醺森林釋迦酒,Other,None,
58399,藤澤減鹽12鰹魚薄片40g鰹魚薄片50g貓零食,Other,None,TONG LI 東立
58478,nexx芮斯維他命c1000發泡錠20錠杏桃口味原廠公司貨唯康藥局,Other,None,
58499,canmake肌秘美顏蜜粉餅官方直營美滿堂beautyfull,Other,None,CANMAKE
58512,金龍希少糖壽喜燒醬夢210ml,Other,None,Ottogi
58537,innisfree洗面乳系列100ml150ml蝦皮直送現貨,Other,None,innisfree 悅詩風吟
58592,岱思夢法蘭絨兩用毯被套雙人6x7尺法萊絨毯子被單被套毛毯超取有出貨限制詳請參閱內容說明,Other,None,DESMOND 岱思夢
58609,家順適成人紙尿褲超值經濟型m號18片x6包箱整箱共108片箱購成褲可搭配成人紙尿片,Other,None,Lifree 來復易
58696,kaoken日本顏研勻透亮奇蹟防曬乳霜spf50pa40g,Other,None,KAOKEN 顏研
58721,現貨免運德國北方智慧型負離子直立式陶瓷電暖器ptc868trb同ptc868trd,Other,None,
58759,限時特價k3數位二手平板ipadmini4mini5apple台版ncc保固90天,Other,None,
58805,現貨可水洗hepa濾芯適奇美吸塵器vcsa1ph0附紗網,Other,None,
58821,改版新品現貨399韓國lakajustcheek單色腮紅最夯熱賣色mars,Other,None,
58885,swhkhaken增色洗髮精300ml補色增色護色灰色紫色藍色綠色,Other,None,HAKEN
58937,ho馬油保濕沐浴乳600ml,Other,None,Kumano 熊野油脂
58983,媽媽咪呀手推式免插電掃地機美型鏡面款典雅白,Other,None,1Zpresso
58996,圓石禪飲teabar琥珀拿鐵,Other,None,十全
59014,土耳其eyuptuncersabri七合一玫瑰水350ml,Other,None,MANETTI H. ROBERTS
59058,巴哈barhar牆角橋梁繩索保護器不銹鋼bs107,Other,None,
59089,barbie兒童牙線棒36入袋裝,Other,None,Barbie 芭比
59156,台灣24h出貨cls復古露營燈led露營燈鐵道燈吊燈復古露營美學led燈barebones可參考,Other,None,
59179,bf升級版美甲鋼化上層鋼化封層密封膠上層膠基礎膠鍍晶封層功能膠byfunme光撩膠甲油膠nailsmall,Other,None,ByFunMe 八方米
59185,台灣現貨小米有品洛斐lofree綻放系列糖豆計算機機械鍵盤機械計算機機械按鈕,Other,None,MI 小米
59293,sisley希思黎全能乳液60ml年度限定版紅色藍色,Other,None,sisley 希思黎
59306,阿拉斯加ith1414吋工業壁式風扇110v產業用倍力扇大風量現貨少量免運中高雄永興照明,Other,None,ALASKA 阿拉斯加
59307,和家超靜強吸式電熱除油煙機h810h810,Other,None,和家牌
59334,330ml台灣龍泉啤酒易開罐手6入4,Other,None,
59346,翔仔居家色織水洗棉素面床包枕套組多款多尺寸任選長絨棉系列超取有寄送限制請參閱說明,Other,None,SIANG APATO 翔仔居家
59422,innisfree青麥多效卸妝棉50張官方旗艦店悅詩風吟,Other,None,innisfree 悅詩風吟
59467,lunchbonito鮪魚條20g大燒魚條3種口味魚柳條牛磺酸添加原味鮪魚雞肉柴魚貓零食貓點心,Other,None,
59477,雪碧1250cc,Other,None,Coca-Cola 可口可樂
59507,愛康抗菌衛生棉護墊155cm20片,Other,None,icon 愛康
59513,台灣製日式精美印花防螨抗菌枕頭飯店枕頭民宿枕頭助眠枕枕芯枕心蓬鬆加厚透氣舒壓床單床包床罩亞汀寢具,Other,None,亞汀
59534,barbie2入,Other,None,
59564,歐洲barwa奢華spa白麝香香氛皂190g,Other,None,My Scheming 我的心機
59838,新雲摩爾xs香菸藍20支,Other,None,
59858,clc100aroyd安德利無糖純椰奶250ml400ml1000ml,Other,None,
59909,pojun貓掌鍵帽品牌zomoplus經銷正品鍵帽鍵盤鍵帽鍵盤按鍵帽柔軟肉墊zomo,Other,None,
59938,gechic給奇創造onlap1102i116吋電容式觸控螢幕選配支援vesa壁掛外掛迷你pc,Other,None,
59978,petpair寵物排毛粉100公克喵皇專用天然無負擔幼貓成貓老貓,Other,None,
59989,大量現貨costco好市多衛生紙科克蘭kirkland抽取式衛生紙三層舒適每包120抽代購,Other,None,KIRKLAND Signature 科克蘭
60007,14001306208日本下村工業日本製長方形不鏽鋼保鮮盒四入組650ml470ml,Other,None,SHIMOMURA 下村工業
60059,鋼鐵戰神遊戲鍵鼠組06kb868,Other,None,
60086,mp花豹挑眉膏淺咖啡色aemlb,Other,None,
60104,香港冠益金標老抽700ml現貨附發票廣式料理港式料理醬油香港老抽醬油常溫冷藏,Other,None,
60138,m台灣龍泉啤酒485mlx24箱,Other,None,
60198,鵝油辣椒鵝油香蔥上等鵝油香蔥drdiary健康醫生日記鵝油干貝醬鵝油麻辣醬香蔥干貝醬辣椒麻辣醬,Other,None,DR.DIARY 醫生健康日記
60203,萊恩家全宏甜心寶貝寵物零食狗零食無鹽無防腐劑台灣製雞肉乾雞肉條寵物點心,Other,None,
60278,zwieselglas德國蔡司barspecial格蘭凱恩杯322ml大師系列6入禮盒德國總代公司貨,Other,None,
60287,伴寶樂嬰兒紙尿褲自然風4號2片裝,Other,None,Libero 麗貝樂
60292,vap二合一ipad專用藍牙鍵盤防摔背光款ipadpro11吋ipadair4適用網,Other,None,VAP
60401,牛寶沙茶醬火鍋專用3公斤超取限一瓶營業用,Other,None,享食思維
60437,barilla波隆那麵醬400g400g,Other,None,Barilla 百味來
60448,4717954008100aviercolormixhush桌立手持式風扇極致灰,Other,None,
60471,zott綜合水果優格,Other,None,
60501,skii即期品pitera青春露230mlrna超肌能緊緻活膚霜15gx8正統公司貨活膚霜效期至202210,Other,None,SK-II
60572,actuel密封保鮮盒長型27l長245x寬178x高93mm,Other,None,
60588,abdlzooclothdiaper動物天地成人夜用可洗尿褲夜用型布材質,Other,None,
60612,幫寶適一級幫紙尿布黏貼型nbxl箱箱購新舊包裝隨機出貨廠商直送,Other,None,Pampers 幫寶適
60639,豐食堂台灣clcsambal辣椒醬220g,Other,None,PowerSync 包爾星克
60658,荷蘭umee不鏽鋼吸管保溫杯350ml粉藍綠附背帶麗兒采家,Other,None,Umee
60679,韓國市集fflow精油安瓶妝前隔離霜,Other,None,FFLOW
60746,趣嘢多功能發熱12球按摩枕升級版雙向深層按壓一鍵操作居家車用辦公,Other,None,Bridgeport
60748,代收代付neogence霓淨思玻尿酸保濕洗面乳125ml全新封膜效期2024新包裝淨妍美,Other,None,Neogence 霓淨思
60802,韓國innisfree濟州香氛護手霜月份護手霜10款可選30ml梨花跑跑妞,Other,None,innisfree 悅詩風吟
60823,imakara專業12d熱敷肩頸按摩器,Other,None,
60830,健康快遞女性綜合維他命葉酸鐵加強錠90錠,Other,None,HAC 永信
60842,canmake巧麗腮紅組美滿堂beautyfull官方直營,Other,None,CANMAKE
60886,福利品日本mosh溫控電水壺棕mek1br咖啡棕佳醫原廠現貨免運,Other,None,DOSHISHA
60891,cn眉膏82904,Other,None,
61047,橙品手作法國cacaobarry可可巴芮脆片分裝烘焙材料,Other,None,
61058,台灣一番寒天蒟蒻干麻辣100g,Other,None,北田
61077,哈哈辣豆瓣450g,Other,None,
61082,英國adnams鬼船淡愛爾啤酒440ml,Other,None,
61098,arvohome舒眠裸睡4件組極簡素色床包組日系撞色輕盈透氣鬆緊床包親膚助眠輕薄四季被乾爽透氣被套,Other,None,
61129,lemonsolo軟式硅藻土速乾吸水地墊1入lmv110長方烟灰石紋,Other,None,
61155,韓國kichenwell鑽石塗層不沾平底鍋32cm1入,Other,None,Lock&Lock 樂扣樂扣
61156,innisfree完美無瑕修飾霜40mlspf50pa,Other,None,innisfree 悅詩風吟
61172,日本花王clearclean牙膏柑橘薄荷120g,Other,None,Kao 花王
61180,三星itfit雙模無線滑鼠m02adualmodewirelessmouse,Other,None,
61226,熊野salonlink無矽靈洗髮乳1000ml,Other,None,Kumano 熊野油脂
61324,combo日寵貓肉條北大西洋鮭魚貓點心肉條單支幼貓成貓老貓貓點心貓零食,Other,None,COMBO
61329,canmake美色透亮唇釉04赤陶橘新色上市官方直營美滿堂beautyfull,Other,None,CANMAKE
61363,妞妞寶寶杏輝肝精b群軟膠囊60顆盒效期最新出貨會拆封膜去除店家代號保護店家,Other,None,Sinphar 杏輝醫藥
61369,丸太郎犬用綜合牛奶丸子消臭餅,Other,None,
61382,金大器極厚5cm日和風摺疊透氣床墊多規格四季兩用墊植物纖維面學生外宿族專用輕便攜帶三折疊榻榻米地鋪可接受訂做,Other,None,JINDACHI 金大器
61391,羽恩小舖現貨毛寶小蘇打液體皂罐裝2000g補充包1800g,Other,None,
61396,適用於百靈oralb歐樂b電動牙刷機柄d20p1000pro2000p3000p4000充電旅行盒,Other,None,BRAUN
61403,petroyalyamiyami亞米亞米小金罐狗罐頭80g六種口味亞米小金犬罐單罐區,Other,None,YAMI YAMI 亞米亞米
61411,覺亞juliart去屑止癢養髮液健髮賦活頭皮胺基酸癢養髮液希沛絲極致控油115ml滿3000送洗髮精30ml,Other,None,juliArt 覺亞
61460,wat雞尾酒100ml冬瓜蜜高球,Other,None,
61463,showkorea韓國lohbslemona膠原蛋白粉韓素希夫妻的世界粉色升級全新加強版膠原蛋白,Other,None,LEMONA
61470,merrellwildwood黑色水陸兩棲透氣溯溪鞋男款nob2115新竹皇家ml036109,Other,None,Lotto 樂得
61486,樂固特護齦潔齒牙膏75ml,Other,None,Combi 康貝
61494,0050129帥限1蘿拉蜜思煥顏透明蜜粉平29g透明色1瓶詳細內容如商品描述,Other,None,
61501,滿額免運aito無麩質燕麥奶barista咖啡大師燕麥奶巧克力燕麥奶芬蘭,Other,None,
61555,czbb霜09202,Other,None,
61580,雲摩爾xs香菸紅10毫克,Other,None,
61589,solone專屬訂製斜角暈染刷he07hellokitty限定版,Other,None,solone
61601,義大利原裝marvis頂級經典薄荷牙膏85ml牙膏界的愛瑪仕全新正品效期兩年以上雷老闆,Other,None,MARVIS
61604,jpgo日本購日本製花王atrix艾翠斯洋甘菊水洗式保濕潤手乳200ml,Other,None,
61617,fingerpop指選好物台灣三洋sanlux陶瓷電暖器rcfa251,Other,None,SANLUX 台灣三洋
61636,canmake激細微醺光彩眼線液c156官方直營美滿堂beautyfull,Other,None,CANMAKE
61663,huggies好奇皇家御用龍袍媽祖聖獸平安澎派組mxl任選過年龍紋麒麟褲,Other,None,
61681,山姆百貨hkhaken增色洗髮精補色矯色去黃護色灰色紫色藍色綠色300ml,Other,None,HAKEN
61694,110007271g2232samsungs32am500nc智慧聯網附遙控器,Other,None,MI 小米
61700,日本肯特長支香菸6號6毫克,Other,None,
61806,最新搬運工韓國belif斗篷草高效水分炸彈霜紫芹26hr潤澤炸彈霜含生草保濕前導精華,Other,None,
61970,小日常寢居台灣製300織純天絲100tencel雙人加大薄床包枕套薄被套可超取60支紗專櫃級,Other,None,小日常寢居
61976,現貨預購han妞韓國laka眉膠wildbrowshaper野生眉,Other,None,LAKA
62012,入門首選交換禮物限時折扣火星計畫boosterminix按摩槍筋膜槍一年保固售後保證每日出貨,Other,None,kolin 歌林
62026,solone指甲油s02面紗13ml,Other,None,solone
62031,actuel密封保鮮盒方型125l長154x寬154x高87mm,Other,None,
62085,新會員加碼禮益生菌體驗盒乙盒5包,Other,None,元氣堂
62114,chachacolourpop熱門眼影盤whateveryesplease,Other,None,lilybyred
62141,新百樂門湛藍香菸6毫克,Other,None,
62282,colourfancier鏡面光感指甲油玫瑰奶酪12mlch04,Other,None,
62328,喵喵喵蝦皮代開發票貓用自製貓食添加now牛磺酸taurine500mg100顆,Other,None,
62361,台灣出貨經典圓柱香薰蠟燭香氛蠟燭5cm排字婚禮七星燈告白求婚,Other,None,
62386,抗暈染眼線筆bemyboyfriend王盈喬老師推薦,Other,None,CANMAKE
62387,薈舒芙私密益生菌30粒盒法國原廠公司貨唯康藥局,Other,None,MD Formula 醫之方
62411,hashtag雙色玩美持色指甲油巧克力派,Other,None,
62460,有貨jscoffee濾掛式咖啡單包五包以上出貨,Other,None,
62499,dagebeno荷生活手持式多功能按摩器肩頸四肢腰部放鬆促進循環二入顏色隨機,Other,None,
62517,misyaber持久滋潤口紅持色8小時不掉色口紅不掉色唇膏蜜絲雅柏唇膏防水不脫妝不脫色變色口紅變色唇,Other,None,Misyaber 蜜絲雅柏
62674,代收代付彤彤小舖eucerin伊思妮omegaoil溫和平復抗癢沐浴露250ml,Other,None,Eucerin
62680,澳洲simpleliving雙人300織台灣製純棉被套優雅白,Other,None,
62693,現貨不用等維生素b12與葉酸b9口含錠鈷胺素氰鈷胺明草莓風味swanson美國原裝,Other,None,SWANSON 斯旺森
62701,fresho2時光旅人系列hd星跡腮紅漫行者wanderer烘,Other,None,
62702,delirium三麥啤酒330ml330ml,Other,None,
62717,比菲多蘋果好朋友調味乳1300ml,Other,None,活益比菲多
62721,736068海霸王甲天下魚餃12入90g,Other,None,
62734,amigo智能溫控快煮電茶壺wk1860,Other,None,Amigo 阿迷購
62758,infinlin彩色甲油膠095128冬季系列深透系列碎鑽系列蹦迪膠甲油膠ruru的美甲私藏貨,Other,None,
62763,愛康抗菌衛生棉夜用加長型33cm6片,Other,None,icon 愛康
62772,牙膏型免槍矽力康矽利康矽膠dct90b黑色黏著修補填縫防水,Other,None,
62883,坦蔻tango精油洗髮精鎖色修護安神深層淨化清涼2000mldtstore1207025,Other,None,TANGO
62898,現貨開發票neogence霓淨思山茶花保濕櫻花嫩白山茶花萃取玻尿酸撫紋馬鞭草亮白茶樹平衡積雪草面膜,Other,None,Neogence 霓淨思
62936,lemonsolo軟式硅藻土速乾吸水地墊1入lmv110長方藏藍石紋,Other,None,
62952,innisfree妝自然眉筆03gautoeyebrowpencil官方旗艦店悅詩風吟雙頭旋轉眉筆,Other,None,innisfree 悅詩風吟
62972,14001353396澳洲lonepine加大款全開式保暖睡袋防水極地pro睡袋冬季保暖露營兩,Other,None,
63056,一度贊酸菜豬肉麵3入,Other,None,WEI LIH 維力
63082,肯特長支香菸1號,Other,None,
63106,旺旺生活貓皇族滿足缶170g白肉貓罐滿足罐白身鮪魚底貓罐主食罐貓罐頭寵物罐頭貓咪罐罐,Other,None,貓皇族
63161,jbedtime台灣製文青風加大三件式床包組聖誕稻穗,Other,None,J-bedtime
63201,barberacesmorgansglazinghairtonic造型順髮水撫平毛躁蓬鬆輕盈打底用,Other,None,
63248,七里香普羅旺斯舒肥雞胸肉90g,Other,None,
63263,301788探險家人造羽毛睡袋d3033,Other,None,
63265,ejnike刺繡小logo大學t撞色印字深藍橘米白米dr7834072dr7834437,Other,None,Champion
