,product
47001,智慧型手機
47002,粉底液
47003,葉黃素
47004,防曬
47005,即飲奶茶
47006,睫毛膏
47007,洗髮精
47008,狗零食
47009,濕紙巾
47010,即飲無糖茶
47011,快煮麵/乾拌麵
47012,貓乾糧罐頭
47013,洗衣粉
47014,跑步機
47015,成人牙膏
47016,洗髮精
47017,速食麵/泡麵
47018,身體乳液
47019,速食麵/泡麵
47020,麥片穀類
47021,鮮乳
47022,臉部乳液
47023,狗乾糧罐頭
47024,粉餅
47025,狗乾糧罐頭
47026,眼霜
47027,鮮乳
47028,礦泉水
47029,鮮乳
47030,保險套
47031,啤酒
47032,精油
47033,吸塵器
47034,洗衣球
47035,運動鞋
47036,沐浴乳
47037,優酪乳
47038,衛生棉
47039,成人牙膏
47040,臉部乳液
47041,眼部精華
47042,化妝水
47043,洗衣球
47044,滑鼠
47045,運動鞋
47046,滑鼠
47047,運動鞋
47048,洗面乳
47049,卸妝油
47050,豆奶/豆乳
47051,電視遊戲機
47052,其他地墊(家用)
47053,洗髮精
47054,豆漿/黑豆漿
47055,冰箱
47056,咖啡豆
47057,眼線膠筆
47058,淨水器/濾水器
47059,醬油類
47060,碳酸飲料
47061,貓乾糧罐頭
47062,狗乾糧罐頭
47063,狗乾糧罐頭
47064,粉底液
47065,洗髮精
47066,洗髮精
47067,衛生紙
47068,濕紙巾
47069,狗零食
47070,優格
47071,精華液
47072,卸妝水
47073,運動鞋
47074,運動/機能服
47075,貓乾糧罐頭
47076,維他命C
47077,兒童牙膏
47078,潤髮乳
47079,妝前乳/隔離霜
47080,洗衣粉
47081,運動/機能服
47082,護髮乳
47083,防曬
47084,維他命D
47085,洗面乳
47086,眼線液筆
47087,微波爐
47088,護手霜
47089,沐浴乳
47090,貓乾糧罐頭
47091,運動鞋
47092,濕紙巾
47093,護髮乳
47094,洗髮精
47095,洗髮精
47096,唇蜜
47097,濕紙巾
47098,運動鞋
47099,洗衣機
47100,沐浴乳
47101,滑鼠
47102,衛生棉
47103,唇膏
47104,濕紙巾
47105,貓零食
47106,卸妝乳
47107,狗零食
47108,唇膏
47109,熱水器
47110,濕紙巾
47111,成人牙膏
47112,眉筆
47113,貓乾糧罐頭
47114,礦泉水
47115,臉部乳液
47116,精華液
47117,洗髮精
47118,狗零食
47119,精油
47120,廚房紙巾
47121,菸
47122,濕紙巾
47123,面膜
47124,衛生棉
47125,維他命B
47126,精華液
47127,濕紙巾
47128,珪藻土地墊
47129,麥片穀類
47130,洗面乳
47131,洗衣球
47132,鍋具
47133,智慧錶
47134,面霜/乳霜
47135,滑鼠
47136,貓乾糧罐頭
47137,速食麵/泡麵
47138,護髮乳
47139,鍋具
47140,沐浴乳
47141,常溫醬包
47142,機能牛乳
47143,卸妝油
47144,甲片/甲貼
47145,貓零食
47146,洗面乳
47147,鮮乳
47148,洗髮精
47149,卸妝濕巾
47150,濕紙巾
47151,鍵盤
47152,淨水器/濾水器
47153,電子鍋
47154,運動/機能服
47155,調味牛乳
47156,鍋具
47157,鍋具
47158,洗面乳
47159,洗髮精
47160,快煮麵/乾拌麵
47161,指甲油
47162,吸塵器
47163,粉底液
47164,消毒鍋
47165,維他命B
47166,運動鞋
47167,卸妝水
47168,香氛機
47169,睫毛膏
47170,即飲無糖茶
47171,沐浴乳
47172,洗衣精
47173,吸塵器
47174,身體乳液
47175,即飲紅茶
47176,CC霜
47177,護髮乳
47178,米漿/豆米漿
47179,氣泡水
47180,濕紙巾
47181,除濕機
47182,護髮乳
47183,速食麵/泡麵
47184,濕紙巾
47185,成人牙刷
47186,貓乾糧罐頭
47187,沐浴乳
47188,成人牙膏
47189,維他命E
47190,唇膏
47191,菸
47192,沐浴乳
47193,衛生紙
47194,鍋具
47195,保溫杯
47196,洗髮精
47197,濕紙巾
47198,面膜
47199,眼線液
47200,洗衣精
47201,滑鼠
47202,狗乾糧罐頭
47203,粉餅
47204,智慧型手機
47205,即飲綠茶
47206,成人牙刷
47207,睡袋
47208,礦泉水
47209,平板電腦
47210,冷氣/冷暖空調
47211,粉底液
47212,即溶咖啡
47213,運動鞋
47214,筆記型電腦
47215,護髮乳
47216,成人牙膏
47217,沐浴乳
47218,常溫醬包
47219,常溫醬包
47220,狗乾糧罐頭
47221,兒童漱口水
47222,掃地機
47223,狗乾糧罐頭
47224,運動/機能服
47225,貓乾糧罐頭
47226,化妝水
47227,面膜
47228,身體乳液
47229,淨水器/濾水器
47230,眼影盤
47231,滑鼠
47232,運動/機能服
47233,速食麵/泡麵
47234,面膜
47235,粉餅
47236,洗髮精(嬰幼童/孕婦)
47237,洗面乳
47238,菸
47239,貓乾糧罐頭
47240,運動/機能服
47241,運動/機能服
47242,滴雞精
47243,微波爐
47244,成人牙膏
47245,潤髮乳
47246,護髮乳
47247,速食麵/泡麵
47248,貓乾糧罐頭
47249,火鍋料
47250,洗衣精
47251,臉部乳液
47252,鍋具
47253,菸
47254,醬油類
47255,啤酒
47256,即飲綠茶
47257,眼霜
47258,成人牙刷
47259,護唇膏
47260,潤髮乳
47261,眼霜
47262,熱水器
47263,唇膏
47264,護髮乳
47265,鍋具
47266,成人牙膏
47267,狗乾糧罐頭
47268,鍋具
47269,優酪乳
47270,眼線液
47271,滑鼠
47272,礦泉水
47273,即飲奶茶
47274,洗面乳
47275,洗髮精
47276,面膜
47277,奶瓶
47278,成人紙尿褲
47279,洗髮精(嬰幼童/孕婦)
47280,菸
47281,洗面乳
47282,速食麵/泡麵
47283,運動鞋
47284,啤酒
47285,RTD調酒
47286,微波爐
47287,麥片穀類
47288,護唇膏
47289,洗髮精
47290,安全汽座
47291,運動/機能服
47292,益生菌
47293,常溫醬包
47294,運動鞋
47295,眉膠筆
47296,卸妝水
47297,濕紙巾
47298,棉條
47299,優格
47300,濕紙巾
47301,成人牙膏
47302,衛生紙
47303,衛生棉
47304,臉部乳液
47305,唇釉
47306,智慧錶
47307,中式香腸
47308,吸塵器
47309,除濕機
47310,常溫醬包
47311,洗面乳
47312,豆漿/黑豆漿
47313,眉筆
47314,蜜粉
47315,衛生紙
47316,益生菌
47317,粉餅
47318,菸
47319,烘衣機/乾衣機
47320,護髮乳
47321,粉底液
47322,洗髮精
47323,貓乾糧罐頭
47324,速食麵/泡麵
47325,電視遊戲機
47326,眼線液筆
47327,吹風機
47328,沐浴乳
47329,維他命C
47330,洗髮精
47331,運動鞋
47332,淨水器/濾水器
47333,濕紙巾
47334,成人牙膏
47335,狗乾糧罐頭
47336,洗面乳
47337,豆奶/豆乳
47338,米漿/豆米漿
47339,眉筆
47340,卸妝棉
47341,兒童牙膏
47342,運動/機能服
47343,貓乾糧罐頭
47344,成人牙刷
47345,電子鍋
47346,常溫醬包
47347,衛生紙
47348,除濕機
47349,洗衣粉
47350,礦泉水
47351,香氛蠟燭
47352,眉筆
47353,洗面乳
47354,成人牙膏
47355,沐浴乳
47356,電暖器
47357,妝前乳/隔離霜
47358,收納櫃
47359,運動/機能服
47360,智慧型手機
47361,碳酸飲料
47362,狗乾糧罐頭
47363,面膜
47364,菸
47365,粉餅
47366,洗面乳
47367,唇蜜
47368,狗乾糧罐頭
47369,睫毛膏
47370,唇露
47371,狗乾糧罐頭
47372,狗乾糧罐頭
47373,運動/機能服
47374,速食麵/泡麵
47375,常溫醬包
47376,睫毛膏
47377,維他命B
47378,掃地機
47379,唇膏
47380,成人牙刷
47381,洗衣精
47382,即飲咖啡
47383,蜜粉
47384,葉黃素
47385,洗面乳
47386,除濕機
47387,原味牛乳
47388,面霜/乳霜
47389,菸
47390,鍋具
47391,膠原蛋白
47392,吸塵器
47393,氣泡水
47394,菸
47395,化妝水
47396,護髮乳
47397,濾掛/耳掛咖啡
47398,火鍋料
47399,沐浴乳
47400,狗乾糧罐頭
47401,膠原蛋白
47402,洗衣粉
47403,燕麥奶
47404,洗髮精
47405,粉底液
47406,運動鞋
47407,速食麵/泡麵
47408,洗髮精
47409,快煮麵/乾拌麵
47410,鮮乳
47411,保溫杯
47412,筆記型電腦
47413,即飲咖啡
47414,貓乾糧罐頭
47415,快煮壺
47416,貓乾糧罐頭
47417,菸
47418,掃地機
47419,潤髮乳
47420,護髮乳
47421,葉黃素
47422,保久乳
47423,運動鞋
47424,即溶咖啡
47425,狗零食
47426,葉黃素
47427,洗髮精
47428,面霜/乳霜
47429,狗零食
47430,柔軟精
47431,濕紙巾
47432,衛生棉
47433,菸
47434,成人牙刷
47435,洗髮精
47436,運動鞋
47437,衛生紙
47438,洗衣精
47439,成人牙膏
47440,防曬
47441,電暖器
47442,兒童牙膏
47443,眉筆
47444,運動鞋
47445,即飲無糖茶
47446,鮮乳
47447,吸塵器
47448,其他地墊(家用)
47449,腮紅
47450,運動鞋
47451,甲片/甲貼
47452,卸妝棉
47453,唇膏
47454,葉黃素
47455,指甲油
47456,洗髮精
47457,鍋具
47458,沐浴乳
47459,運動/機能服
47460,菸
47461,除濕機
47462,礦泉水
47463,運動鞋
47464,洗衣精
47465,除濕機
47466,鮮乳
47467,咖啡豆
47468,濕紙巾
47469,智慧型手機
47470,臉部乳液
47471,洗髮精
47472,指甲油
47473,濕紙巾
47474,狗乾糧罐頭
47475,沐浴乳
47476,運動鞋
47477,RTD調酒
47478,運動鞋
47479,濕紙巾
47480,速食麵/泡麵
47481,運動鞋
47482,運動鞋
47483,掃地機
47484,運動/機能服
47485,貓乾糧罐頭
47486,智慧型手機
47487,指甲油
47488,遮瑕盤
47489,優酪乳
47490,護手霜
47491,常溫醬包
47492,啤酒
47493,啤酒
47494,睫毛膏
47495,棉褲/安睡褲
47496,保險套
47497,貓乾糧罐頭
47498,鍋具
47499,維他命C
47500,即飲烏龍茶
47501,電熱水瓶
47502,礦泉水
47503,速食麵/泡麵
47504,面膜
47505,化妝水
47506,成人牙刷
47507,粉底液
47508,優格
47509,成人牙刷
47510,液晶電視
47511,卸妝棉
47512,滑鼠
47513,即飲紅茶
47514,成人牙膏
47515,洗髮精
47516,速食麵/泡麵
47517,洗髮精
47518,優格
47519,衛生棉
47520,咖啡豆
47521,快煮麵/乾拌麵
47522,洗髮精
47523,眼線液筆
47524,妝前乳/隔離霜
47525,調味牛乳
47526,洗髮精(嬰幼童/孕婦)
47527,鍵盤
47528,即食雞胸
47529,保溫杯
47530,成人牙膏
47531,成人紙尿褲
47532,洗髮精
47533,眉筆
47534,湯圓
47535,米漿/豆米漿
47536,衛生紙
47537,啤酒
47538,碳酸飲料
47539,運動鞋
47540,洗髮精
47541,運動鞋
47542,指甲油
47543,運動鞋
47544,麥片穀類
47545,運動鞋
47546,妝前乳/隔離霜
47547,擴香瓶
47548,鮮乳
47549,電子鍋
47550,身體乳液
47551,鍋具
47552,粉餅
47553,擴香瓶
47554,兒童牙刷
47555,卸妝棉
47556,啤酒
47557,掃地機
47558,保溫杯
47559,洗髮精
47560,運動/機能服
47561,洗面乳
47562,薑黃
47563,運動/機能服
47564,電熱水瓶
47565,礦泉水
47566,狗乾糧罐頭
47567,電視遊戲機
47568,狗乾糧罐頭
47569,麥片穀類
47570,精華液
47571,卸妝油
47572,濕紙巾
47573,常溫醬包
47574,護髮乳
47575,CC霜
47576,棉褲/安睡褲
47577,鍵盤
47578,護髮乳
47579,淨水器/濾水器
47580,衛生棉
47581,啤酒
47582,濕紙巾
47583,速食麵/泡麵
47584,優酪乳
47585,吹風機
47586,遮瑕膏
47587,遮瑕膏
47588,醬油類
47589,眼線膠筆
47590,電暖器
47591,液晶電視
47592,運動鞋
47593,薑黃
47594,洗髮精
47595,護髮乳
47596,化妝水
47597,速食麵/泡麵
47598,洗衣精
47599,洗衣粉
47600,保久乳
47601,排油煙機
47602,運動/機能服
47603,快煮麵/乾拌麵
47604,濕紙巾
47605,優酪乳
47606,洗衣精
47607,滑鼠
47608,奶瓶
47609,棉褲/安睡褲
47610,滑鼠
47611,眉粉
47612,冰箱
47613,洗衣精
47614,潤髮乳
47615,貓乾糧罐頭
47616,濕紙巾
47617,面霜/乳霜
47618,眉筆
47619,洗衣精
47620,護手霜
47621,菸
47622,兒童牙刷
47623,腮紅
47624,滑鼠
47625,洗髮精(嬰幼童/孕婦)
47626,唇露
47627,洗髮精
47628,成人牙膏
47629,平板電腦
47630,礦泉水
47631,卸妝乳
47632,即飲紅茶
47633,烘衣機/乾衣機
47634,維他命E
47635,維他命B
47636,兒童牙膏
47637,成人牙膏
47638,面霜/乳霜
47639,洗衣精
47640,護唇膏
47641,礦泉水
47642,洗髮精
47643,沐浴乳
47644,洗髮精
47645,護唇膏
47646,成人牙刷
47647,洗面乳
47648,精油
47649,洗面乳
47650,烤箱
47651,電磁爐
47652,唇膏
47653,成人牙刷
47654,運動鞋
47655,狗零食
47656,成人牙膏
47657,潤髮乳
47658,調味牛乳
47659,唇釉
47660,唇彩
47661,燕麥奶
47662,眉膠筆
47663,蜜粉
47664,柔軟精
47665,鍋具
47666,粉餅
47667,調味牛乳
47668,常溫醬包
47669,眼影盤
47670,氣泡水
47671,狗零食
47672,鮮乳
47673,化妝水
47674,沐浴乳
47675,RTD調酒
47676,鍋具
47677,CC霜
47678,甲油膠
47679,即溶咖啡
47680,洗衣球
47681,沐浴乳
47682,鍋具
47683,護髮乳
47684,洗衣精
47685,濾掛/耳掛咖啡
47686,啤酒
47687,粉餅
47688,其他地墊(家用)
47689,吸塵器
47690,成人牙刷
47691,眼霜
47692,眼影盤
47693,洗衣球
47694,護唇膏
47695,氣泡水
47696,咖啡豆
47697,奶瓶
47698,麥片穀類
47699,啤酒
47700,液晶電視
47701,啤酒
47702,保險套
47703,狗零食
47704,眉筆
47705,精華液
47706,洗衣球
47707,化妝水
47708,菸
47709,眼部精華
47710,礦泉水
47711,益生菌
47712,成人牙刷
47713,按摩椅
47714,沐浴乳
47715,運動鞋
47716,運動鞋
47717,洗面乳
47718,濕紙巾
47719,洗髮精
47720,電子鍋
47721,妝前乳/隔離霜
47722,貓乾糧罐頭
47723,益生菌
47724,面霜/乳霜
47725,沐浴乳
47726,碳酸飲料
47727,兒童牙膏
47728,電暖器
47729,臉部乳液
47730,鍵盤
47731,衛生棉
47732,吸塵器
47733,濾掛/耳掛咖啡
47734,狗乾糧罐頭
47735,平板電腦
47736,成人奶粉
47737,鍋具
47738,兒童牙膏
47739,即飲奶茶
47740,優格
47741,保險套
47742,氣泡水
47743,滑鼠
47744,成人牙膏
47745,妝前乳/隔離霜
47746,氣泡水
47747,衛生棉
47748,化妝水
47749,洗衣精
47750,面膜
47751,運動鞋
47752,護髮乳
47753,成人牙膏
47754,棉褲/安睡褲
47755,衛生棉
47756,運動鞋
47757,運動/機能服
47758,面膜
47759,貓乾糧罐頭
47760,電子鍋
47761,眉筆
47762,指甲油
47763,咖啡豆
47764,兒童牙刷
47765,鮮乳
47766,唇膏
47767,成人牙刷
47768,智慧錶
47769,香氛蠟燭
47770,洗髮精
47771,速食麵/泡麵
47772,碳酸飲料
47773,妝前乳/隔離霜
47774,蜜粉
47775,眼線液筆
47776,滑鼠
47777,運動鞋
47778,洗髮精
47779,護唇膏
47780,快煮麵/乾拌麵
47781,運動/機能服
47782,貓乾糧罐頭
47783,眼線液筆
47784,即飲綠茶
47785,兒童牙膏
47786,粉餅
47787,腮紅
47788,眼影盤
47789,快煮麵/乾拌麵
47790,啤酒
47791,原味牛乳
47792,粉底液
47793,菸
47794,冷氣/冷暖空調
47795,兒童牙膏
47796,BB霜
47797,鍵盤
47798,狗乾糧罐頭
47799,運動鞋
47800,面霜/乳霜
47801,貓零食
47802,狗乾糧罐頭
47803,鮮乳
47804,烘衣機/乾衣機
47805,貓乾糧罐頭
47806,啤酒
47807,即飲奶茶
47808,快煮壺
47809,衛生棉
47810,椰奶
47811,液晶電視
47812,電熱水瓶
47813,維他命E
47814,啤酒
47815,鮮乳
47816,常溫醬包
47817,護髮乳
47818,保溫杯
47819,葉酸
47820,芳香豆
47821,麥片穀類
47822,掃地機
47823,洗衣精
47824,洗衣精
47825,面膜
47826,粉餅
47827,沐浴乳
47828,其他地墊(家用)
47829,電熱水瓶
47830,成人奶粉
47831,遮瑕膏
47832,洗面乳
47833,腮紅
47834,吸塵器
47835,啤酒
47836,菸
47837,洗面乳
47838,液晶電視
47839,RTD調酒
47840,蜜粉
47841,護髮乳
47842,維他命B
47843,益生菌
47844,電暖器
47845,粉餅
47846,菸
47847,面膜
47848,除濕機
47849,洗髮精
47850,速食麵/泡麵
47851,碳酸飲料
47852,兒童牙刷
47853,護髮乳
47854,沐浴乳
47855,妝前乳/隔離霜
47856,眼影刷/棒
47857,濕紙巾
47858,成人牙膏
47859,速食麵/泡麵
47860,電熱水瓶
47861,膠原蛋白
47862,狗乾糧罐頭
47863,益生菌
47864,運動鞋
47865,常溫醬包
47866,衛生棉
47867,眉筆
47868,成人牙膏
47869,除濕機
47870,益生菌
47871,洗面乳
47872,火鍋料
47873,運動鞋
47874,眼霜
47875,眉筆
47876,洗面乳
47877,成人奶粉
47878,貓乾糧罐頭
47879,常溫醬包
47880,眼影盤
47881,香氛機
47882,成人牙膏
47883,兒童牙膏
47884,運動/機能服
47885,維他命B
47886,筆記型電腦
47887,睫毛膏
47888,濕紙巾
47889,面膜
47890,滴雞精
47891,貓乾糧罐頭
47892,成人牙膏
47893,鮮乳
47894,兒童牙刷
47895,筆記型電腦
47896,洗髮精
47897,奶瓶
47898,護手霜
47899,腮紅
47900,洗衣皂
47901,護手霜
47902,即食雞胸
47903,面膜
47904,即食雞胸
47905,運動鞋
47906,腮紅
47907,RTD調酒
47908,成人牙膏
47909,野餐墊
47910,洗衣精
47911,雞精
47912,豆漿/黑豆漿
47913,智慧錶
47914,洗面乳
47915,快煮麵/乾拌麵
47916,吸塵器
47917,沐浴乳
47918,唇膏
47919,臉部乳液
47920,沐浴乳
47921,優格
47922,沐浴乳
47923,洗髮精
47924,運動鞋
47925,鍋具
47926,眼線液筆
47927,維他命B+C
47928,洗衣皂
47929,鍵盤
47930,洗衣粉
47931,優格
47932,保險套
47933,鍋具
47934,指甲油
47935,洗髮精
47936,指甲油
47937,即溶咖啡
47938,洗衣球
47939,面膜
47940,面膜
47941,智慧型手機
47942,速食麵/泡麵
47943,咖啡豆
47944,吸塵器
47945,妝前乳/隔離霜
47946,眼線筆
47947,運動/機能服
47948,護唇膏
47949,眼線筆
47950,速食麵/泡麵
47951,成人紙尿褲
47952,速食麵/泡麵
47953,運動/機能服
47954,濕紙巾
47955,運動鞋
47956,成人牙刷
47957,面膜
47958,即飲綠茶
47959,指甲油
47960,狗零食
47961,甲油膠
47962,電子鍋
47963,護唇膏
47964,濕紙巾
47965,衛生棉
47966,快煮壺
47967,碳酸飲料
47968,唇膏
47969,濕紙巾
47970,棉褲/安睡褲
47971,醬油類
47972,精華液
47973,眼霜
47974,菸
47975,成人牙刷
47976,保險套
47977,唇膏
47978,液晶電視
47979,常溫醬包
47980,速食麵/泡麵
47981,兒童漱口水
47982,臉部乳液
47983,成人牙膏
47984,即飲紅茶
47985,電風扇
47986,成人牙膏
47987,淨水器/濾水器
47988,滑鼠
47989,咖啡機
47990,眼影刷/棒
47991,護手霜
47992,即飲綠茶
47993,潤髮乳
47994,洗面乳
47995,身體乳液
47996,貓零食
47997,運動鞋
47998,面霜/乳霜
47999,運動鞋
48000,狗乾糧罐頭
48001,鍵盤
48002,精華液
48003,身體乳液
48004,膠原蛋白
48005,礦泉水
48006,鍋具
48007,唇膏
48008,眼影盤
48009,眉粉
48010,液晶電視
48011,洗面乳
48012,運動鞋
48013,濾掛/耳掛咖啡
48014,速食麵/泡麵
48015,洗髮精
48016,烘碗機
48017,指甲油
48018,唇釉
48019,速食麵/泡麵
48020,濕紙巾
48021,沐浴乳
48022,啤酒
48023,即飲紅茶
48024,其他地墊(家用)
48025,運動鞋
48026,香氛機
48027,眉筆
48028,洗衣球
48029,衛生棉
48030,洗髮精
48031,精油
48032,電暖器
48033,護髮乳
48034,優酪乳
48035,濾掛/耳掛咖啡
48036,菸
48037,運動/機能服
48038,洗衣球
48039,運動鞋
48040,即飲奶茶
48041,RTD調酒
48042,濾掛/耳掛咖啡
48043,麥片穀類
48044,智慧型手機
48045,護髮乳
48046,鮮乳
48047,碳酸飲料
48048,即食雞胸
48049,速食麵/泡麵
48050,智慧錶
48051,掃地機
48052,沐浴乳
48053,即溶咖啡
48054,臉部乳液
48055,貓乾糧罐頭
48056,運動/機能服
48057,鮮乳
48058,速食麵/泡麵
48059,精華液
48060,粉餅
48061,成人牙刷
48062,除濕機
48063,洗面乳
48064,貓乾糧罐頭
48065,運動鞋
48066,啤酒
48067,甲片/甲貼
48068,速食麵/泡麵
48069,沐浴乳
48070,冰箱
48071,吸塵器
48072,洗面乳
48073,護唇膏
48074,洗面乳
48075,潤髮乳
48076,巧拼地墊
48077,成人牙刷
48078,粉餅
48079,沐浴乳
48080,常溫醬包
48081,洗面乳
48082,速食麵/泡麵
48083,貓乾糧罐頭
48084,常溫醬包
48085,貓零食
48086,擴香瓶
48087,保險套
48088,鮮乳
48089,沐浴乳
48090,狗零食
48091,洗髮精
48092,沐浴乳
48093,面膜
48094,菸
48095,眼影盤
48096,運動鞋
48097,電暖器
48098,睡袋
48099,貓零食
48100,卸妝水
48101,沐浴乳
48102,腮紅
48103,薑黃
48104,成人牙膏
48105,護唇膏
48106,即溶咖啡
48107,粉餅
48108,洗髮精
48109,速食麵/泡麵
48110,啤酒
48111,運動鞋
48112,粉餅
48113,燕麥奶
48114,唇膏
48115,洗髮精
48116,鍵盤
48117,身體乳液
48118,保險套
48119,臉部乳液
48120,淨水器/濾水器
48121,護髮乳
48122,速食麵/泡麵
48123,遮瑕蜜
48124,葉黃素
48125,沐浴乳
48126,卸妝棉
48127,洗衣球
48128,眉筆
48129,麥片穀類
48130,睡袋
48131,運動鞋
48132,即飲綠茶
48133,洗衣球
48134,洗髮精(嬰幼童/孕婦)
48135,護髮乳
48136,洗衣球
48137,快煮麵/乾拌麵
48138,精華液
48139,烘衣機/乾衣機
48140,濕紙巾
48141,狗零食
48142,沐浴乳
48143,染眉膏
48144,洗衣精
48145,菸
48146,運動鞋
48147,唇釉
48148,液晶電視
48149,沐浴乳
48150,洗衣球
48151,洗面乳
48152,菸
48153,菸
48154,益生菌
48155,啤酒
48156,衛生棉
48157,豆奶/豆乳
48158,即溶咖啡
48159,指甲油
48160,濕紙巾
48161,眼影刷/棒
48162,跑步機
48163,運動鞋
48164,妝前乳/隔離霜
48165,保險套
48166,運動鞋
48167,沐浴乳
48168,眉筆
48169,碳酸飲料
48170,面膜
48171,即溶咖啡
48172,咖啡豆
48173,電鍋
48174,狗乾糧罐頭
48175,面膜
48176,護手霜
48177,洗髮精
48178,潤髮乳
48179,吸塵器
48180,潤髮乳
48181,唇蜜
48182,維他命C
48183,精華液
